propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,parkingSpace,neighborhood
33899782,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/94/1e/0a/271200579.webp,26,4,2100.0,"{'price': {'amount': 2100.0, 'currencySuffix': '€/mês'}}",flat,rent,162.0,3,2,rua Virgílio Correia,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7557957,-9.1725981,False,https://www.idealista.pt/imovel/33899782/,"CENTRO DAS LARANJEIRAS ***************DISPONIVEL A PARTIR DE 1 DE ABRIL************ POSSIBILIDADE DE ARRENDAR SEM MOBILIA Conforto é sem dúvida um dos grandes atributos deste fantástico apartamento localizado nas Laranjeiras, um dos bairros mais centrais da Cidade de Lisboa. A decoração com apontamentos de luxo, com linhas sóbrias de enorme bom gosto foi pensada ao detalhe para proporcionar aos futuros moradores uma vivência de conforto e bem estar. Todos os quartos possuem roupeiro. Possui duas varandas onde poderá usufruir do Sol e momentos de lazer. Os seus 134 m2 de área estão muito bem divididos e distribuídos da seguinte forma: Amplo Hall de EntradaSala Comum com LareiraCozinha Equipada e com zona de refeições2 Quartos 1 Suite2 VarandasPossui 1 lugar de estacionamento. Proximidades: Supermercados Pingo Doce e LidlFarmáciasMetro LaranjeirasJardim ZoológicoLoja do CidadãoUniversidade CatólicaEmbaixada dos EUAEmbaixada do BrasilHospital dos LusíadasHospital Santa MariaHospital da LuzCentro Comercial ColomboO Aeroporto Lisboa fica apenas a 10 min de carro! Acesso rápido ao Eixo Norte Sul. Se procura um apartamento com boas áreas, com níveis de qualidade e conforto superior e pronto a habitar, contate-nos para uma visita.     Licença de Utilização - LU nº 513 de 28/12/1993.",False,good,False,True,13.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento na rua Virgílio Correia'}",False,False,False,False,False,False,121701109-1420,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33899527,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0b/43/e4/271196501.webp,30,3,1700.0,"{'price': {'amount': 1700.0, 'currencySuffix': '€/mês'}}",flat,rent,88.0,2,2,avenida da República s/n,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7407313,-9.1466326,True,https://www.idealista.pt/imovel/33899527/,"Excelente apartamento ao Saldanha, em prédio de gaveto. Com cozinha totalmente equipada com máquina de lavar loiça, máquina de lavar roupa, frigorífico (combinado), termoacumulador, placa, forno e exaustor. Com 2 wc´s, 1 social e outro completo com banheira. Janelas novas com vidros duplos e estores elétricos. Ar condicionado em todas as divisões. Tetos falsos com luzes embutidas. Em prédio de prestígio com 2 elevadores e porteira. Aguardamos pela sua visita! L. U. 55, CML, 1951/02/05.",False,good,False,True,19.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida da República s/n'}",False,False,False,False,False,False,,,
33739962,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8b/9f/88/261475412.webp,26,,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,100.0,4,2,Gulbenkian - Praça Espanha,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7386642,-9.1576208,False,https://www.idealista.pt/imovel/33739962/,"Apartamento T4 junto à Gulbenkian, com acesso exclusivo a Logradouro O que é - Apartamento T4 no 1º andar de prédio clássico. Trata-se de prédio de construção tradicional de Lisboa, com pé direito alto. Divisões com ar condicionado, com apenas dois vizinhos muito tranquilos. O apartamento conta com cozinha equipada e duas casas de banho. Excelente orientação solar – Nascente/Poente e luz fantástica. Tem acesso exclusivo a logradouro com 50m², onde pode relaxar e aproveitar o Sol de Lisboa. Ideal para família com dois ou três filhos. O que se pretende é um arrendamento longo. Onde fica – numa zona privilegiada de Lisboa, junto aos jardins da Fundação Gulbenkian, Praça de Espanha e Avenida de Berna. Fica situado na Rua Dom Luís de Noronha, uma rua calma e com pouco trânsito automóvel. A menos de 15 minutos a pé tem o Corte Inglês, Universidade Nova, Hospital Curry Cabral, Saldanha, Campo Pequeno, etc, aqui tem possibilidade de viver num Bairro central de Lisboa. Junto a diversos pontos de comércio e serviços, com o Metro da Praça de Espanha a 5 minutos a pé. Viva num Bairro onde pode fazer quase tudo a pé. Venha conhecer e apaixone-se! ***Imóvel dispensado da apresentação de licença de utilização por se tratar de construção anterior a 07/08/1951*** Licença de Utilização - ***Imóvel dispensado da apresentação de licença de utilização por se tratar de construção anterior a 07/08/1951***.",False,good,False,,25.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,PE-123751250-46,,
33899455,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/13/24/27/271184986.webp,26,4,1950.0,"{'price': {'amount': 1950.0, 'currencySuffix': '€/mês'}}",flat,rent,122.0,3,2,rua Latino Coelho s/n,Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,38.7326287,-9.1486935,True,https://www.idealista.pt/imovel/33899455/,"ARRENDA-SE | FOR RENT | T3 | PICOAS | 2 WCs | EQUIPADO | ESTACIONAMENTO | ARRECADAÇÃO | ANO 2001 Temos para arrendamento este excelente apartamento T3, com 122m2, em Localização Prime às Picoas, zona muito central mas tranquila, totalmente equipado, com estacionamento e arrecadação. Cozinha totalmente equipada, com combinado, máquina de loiça e roupa. Sito em plena Freguesia das Avenidas Novas, a poucos metros de rotunda do Marquês de Pombal, Zona Prime de Lisboa, com Metro, Autocarro à porta e com vários serviços de proximidade, Supermercados, Restaurantes, Bancos, Hotéis, Farmácias e Comércio Local, Espaços Verdes, Zonas  Comerciais, Próximo à Maternidade Alfredo da Costa, Tudo à porta. Entrada Imediata, chave na mão. - Tipologia T3 - 122 m2 - Estacionamento (1 Viatura) - Arrecadação - Totalmente Equipado - Excelente Estado de Conservação Condições: Renda: 2 meses Caução: 1 mês de Caução + Fiador ou 2 meses de Caução. Total: 3/4 meses ID Carlos Figueira Baptista Consultor Imobiliário Associado Real Estate Agent (0351) Instagram: @cfigueirabaptista_precasa. pt PréCasa® Lisboa. Real Estate Portugal Se tem Interesse real neste imóvel, é simples! Contacte-me. Agende a sua visita. Não perca esta oportunidade. Visite já sua futura casa. Vamos Conversar?",False,good,False,True,16.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na rua Latino Coelho s/n'}",True,False,False,False,False,False,4047.101.047,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33899418,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6f/40/04/271183398.webp,31,bj,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês'}}",flat,rent,55.0,1,1,Príncipe Real,Lisboa,Santo António,Príncipe Real,pt,38.7183843,-9.148744,False,https://www.idealista.pt/imovel/33899418/,"Junto ao PRINCIPE REAL.  COMPLETAMENTE MOBILADO E EQUIPADO. Bonito apartamento, remodelado, luminoso, inserido em pequeno edifício residencial localizado junto ao Príncipe Real. Zona envolvente muito sossegada e aprazível para viver com todo o tipo de comércio, serviços, transportes, espaços verdes e escolas em redor. Zona de estacionamento só para residentes. Sala, pavimento em tábua corrida.  Corredor, pavimento em tábua corrida. Cozinha, mosaico, móveis brancos, bancada em mármore, equipada com placa, forno, esquentador, combinado, máquina de lavar loiça e máquina de lavar roupa. Excelente TERRAÇO! Quarto pavimento em tábua corrida, com roupeiro.  Wc com móvel, espelho e base de duche com resguardo em vidro.  Dispensado da licença para habitação pelo facto do edifício ter sido construído antes da entrada em vigor do Regime Geral de Edificação e Urbanização de 07 de Agosto de 1951. Near Príncipe Real. COMPLETELY FURNISHED AND EQUIPPED. Beautiful, renovated, bright apartment located in a small residential building near Príncipe Real. The surrounding area is very quiet and pleasant to live in, with all types of shops, services, public transport, green spaces, and schools nearby. The parking area is exclusively for residents. Living room with wooden flooring. Hallway with wooden flooring. Kitchen with tiled floor, white cabinetry, marble countertop, and equipped with stove, oven, water heater, fridge, dishwasher, and washing machine. Excellent TERRACE! Bedroom with wooden flooring and built-in wardrobe. Bathroom with vanity, mirror, and shower with glass enclosure. Exempt from the housing license due to the building having been constructed before the entry into force of the General Regime of Construction and Urbanization on August 7, 1951.",False,good,False,False,27.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,13039 SA,,
33899434,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/26/43/bd/271183140.webp,31,bj,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês'}}",flat,rent,55.0,1,1,Príncipe Real - São Bento,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7141929,-9.1476704,False,https://www.idealista.pt/imovel/33899434/,"Junto ao PRINCIPE REAL.  COMPLETAMENTE MOBILADO E EQUIPADO. Bonito apartamento, remodelado, luminoso, inserido em pequeno edifício residencial localizado junto ao Príncipe Real. Zona envolvente muito sossegada e aprazível para viver com todo o tipo de comércio, serviços, transportes, espaços verdes e escolas em redor. Zona de estacionamento só para residentes. Sala, pavimento em tábua corrida.  Corredor, pavimento em tábua corrida. Cozinha, mosaico, móveis brancos, bancada em mármore, equipada com placa, forno, esquentador, combinado, máquina de lavar loiça e máquina de lavar roupa. Excelente TERRAÇO! Quarto pavimento em tábua corrida, com roupeiro.  Wc com móvel, espelho e base de duche com resguardo em vidro.  Dispensado da licença para habitação pelo facto do edifício ter sido construído antes da entrada em vigor do Regime Geral de Edificação e Urbanização de 07 de Agosto de 1951. Near Príncipe Real. COMPLETELY FURNISHED AND EQUIPPED. Beautiful, renovated, bright apartment located in a small residential building near Príncipe Real. The surrounding area is very quiet and pleasant to live in, with all types of shops, services, public transport, green spaces, and schools nearby. The parking area is exclusively for residents. Living room with wooden flooring. Hallway with wooden flooring. Kitchen with tiled floor, white cabinetry, marble countertop, and equipped with stove, oven, water heater, fridge, dishwasher, and washing machine. Excellent TERRACE! Bedroom with wooden flooring and built-in wardrobe. Bathroom with vanity, mirror, and shower with glass enclosure. Exempt from the housing license due to the building having been constructed before the entry into force of the General Regime of Construction and Urbanization on August 7, 1951.",False,good,False,False,27.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,13039 N,,
33583823,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/aa/ba/58/252535600.webp,16,bj,800.0,"{'price': {'amount': 800.0, 'currencySuffix': '€/mês'}}",flat,rent,40.0,1,1,"largo Américo Rosa Guimarães, 1",Lisboa,Olivais,,pt,38.7701776,-9.1134193,True,https://www.idealista.pt/imovel/33583823/,"Numa zona mais recatada da Freguesia de Santa Maria dos Olivais, encontramos este simpático e luminoso T1 inserido no RC de um prédio com muito bons acessos de carro ou de transportes. Situa-se entre a Escola Básica Paulino Montez (800m) e Escola Secundária António Damásio (850m) e na sua proximidade tem todo o tipo comércio e serviços, tais como clínicas, Hospital do SAMS (400m - 7 minutos a pé), minimercado, ginásio e tudo o que necessita para o seu dia a dia. Com bons acessos quer para o centro, EXPO ou para fora da cidade, em transporte próprio, ou em transportes públicos, é de salientar ainda a sua proximidade do Mercado da Encarnação Sul (200m), da Junta de Freguesia de Olivais (300m) e do Jardim da Alameda da Encarnação (700m). E mais.. . para quem prefere utilizar Metro, está localizado a 9 minutos a pé da estação do Metro da Encarnação. Não perca esta oportunidade! Condições de arrendamento: Pagamento de um mês de renda + dois meses de garantia que serão devolvidos no final do contrato estando o apartamento nas mesmas condições do início do contrato. A informação disponibilizada, não dispensa a sua confirmação nem pode ser considerada vinculativa.",False,good,False,False,20.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Apartamento no largo Américo Rosa Guimarães, 1'}",False,False,False,False,False,False,002/2024,,
33899226,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/76/02/49/271177766.webp,4,1,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mês'}}",flat,rent,45.0,1,1,travessa De São José s/n,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7143634,-9.1517661,True,https://www.idealista.pt/imovel/33899226/,"Príncipe Real, Lisboa  Arrendamento de apartamento T1 em fase final de remodelação total; Cozinha totalmente equipada, fogão, forno, termoacumulador, frigorífico combinado, e máquina de lavar roupa. ; Quarto com duas janelas; Sala separada; Janelas oscilobatentes e vidros duplos; Tudo elétrico, sem gás, despesas não incluídas; Primeiro andar sem elevador;.",True,good,False,False,27.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na travessa De São José s/n'}",False,False,False,False,False,False,,,
33899267,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9a/66/f3/271172024.webp,31,bj,1650.0,"{'price': {'amount': 1650.0, 'currencySuffix': '€/mês'}}",flat,rent,143.0,3,2,Alto de Santo Amaro,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7044103,-9.1797729,False,https://www.idealista.pt/imovel/33899267/,"Encantador Apartamento T3 com Terraço Espaçoso na Calçada da Tapada Localizado a poucos minutos do vibrante Lx Factory e do coração de Alcântara, este deslumbrante apartamento T3, situado na cave de um edifício com apenas 4 condóminos, passou por uma renovação completa em 2019, elevando o padrão de conforto e estilo. A remodelação meticulosa concentrou-se especialmente na área social do apartamento, onde o pé direito generoso e as elegantes barras de ferro conferem um caráter de loft único, ampliando o espaço e criando uma atmosfera acolhedora e contemporânea. O terraço privativo, com mais de 23m2 de área, é uma grande mais valia deste imóvel, oferecendo um refúgio sereno para relaxar. Distribuição de Espaços: Sala de estar e jantar impressionantemente espaçosa, com 55m2 de área, ideal para convívios memoráveis. Cozinha moderna, funcional e totalmente equipada, com 11m2. Suite com um roupeiro embutido, ocupando 13m2. WC privativo da suite, com 4,7m2, proporcionando conforto e privacidade. Corredor amplo, com 10m2. WC completo adicional, com 4,3m2, para atender às necessidades de todos os residentes. Dois quartos convidativos, com áreas de 12m2 e 9m2, respectivamente, oferecendo conforto e espaço pessoal. Condições de Arrendamento: Exigência de 2 rendas + caução. Apresentação de fiador ou adiantamento de rendas  Não perca a oportunidade de habitar neste espaço único, onde o conforto encontra o estilo em cada detalhe.  Agende uma visita hoje mesmo! Licença de construção / utilização: 6577.",False,good,False,False,12.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,CLRL405,,
33899159,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f9/7e/a4/271170085.webp,64,5,1950.0,"{'price': {'amount': 1950.0, 'currencySuffix': '€/mês'}}",flat,rent,142.0,2,1,praça das Flores s/n,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.714855,-9.1516277,True,https://www.idealista.pt/imovel/33899159/,"Descubra o seu novo lar na encantadora Praça das Flores, onde este apartamento T2 renovado aguarda por si. Este imóvel, situado no último piso (águas furtadas) oferece uma vista ampla e deslumbrante sobre a cidade, inundando cada divisão com luz natural. Com um interior elegante que apresenta soalho de madeira maciça nas áreas de convívio e cerâmica de qualidade na cozinha e casas de banho, este apartamento oferece conforto e comodidade. Os dois quartos incluem roupeiros embutidos, enquanto a sala espaçosa é o local perfeito para relaxar ou receber a familia e amigos e tem anda uma zona mais recuada onde pode criar fácilmente uma terceira divisão aberta para a sala para colocar o seu escritório, biblioteca ou espaço para mais arrumação. A cozinha, prática e moderna, está totalmente mobiliada e equipada com eletrodomésticos da renomada marca Miele, garantindo assim qualidade e durabilidade. Além disso, um hall de entrada de quartos com armário adicional oferece espaço de armazenamento suplementar e a casa de banho conta com uma banheira de hidromassagem. As janelas de vidro duplo oscilobatentes em todo o apartamento asseguram isolamento térmico e acústico, enquanto o sistema de gás canalizado proporciona uma solução eficiente para o aquecimento de água e cozinha. Localizado numa área altamente desejável da cidade, entre o Largo do Rato, São Bento e o Príncipe Real, a Praça das Flores é um bairro vibrante repleto de comércio local, esplanadas, cafés, supermercados e uma variedade de lojas e serviços. Este apartamento é uma verdadeira joia urbana, pronto para ser habitado e desfrutado ao máximo. Venha conhecer e deixe-se encantar por este espaço único no coração da cidade.",True,good,False,False,14.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na praça das Flores s/n'}",False,False,False,False,False,False,,,
