propertyCode,propertyType,size,rooms,bathrooms,municipality,latitude,longitude,status,newDevelopment,hasLift,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,price,logPrice,pricePerSquareMeter,logPricePerSquareMeter
33897111,flat,60.0,1,1,Misericórdia,38.7130202,-9.1461034,good,False,False,False,False,False,2316.0,7.7475968386928855,38.6,0.12912661397821476
33881855,flat,50.0,2,2,Misericórdia,38.7123875,-9.1462606,good,False,False,False,False,False,2200.0,7.696212639346407,44.0,0.15392425278692815
33886688,flat,70.0,1,1,Estrela,38.7089132,-9.156746,good,False,False,False,False,False,1800.0,7.495541943884256,25.714285714285715,0.10707917062691795
33881883,flat,100.0,2,2,Marvila,38.7386447,-9.1030655,good,False,False,False,False,False,3444.0,8.144388865547622,34.44,0.08144388865547622
33897098,flat,60.0,2,1,Estrela,38.7053391,-9.1605807,good,False,False,False,False,False,2148.0,7.672292455628756,35.8,0.12787154092714592
33875824,flat,80.0,2,1,Marvila,38.7467969,-9.099461,good,False,True,False,False,False,2890.0,7.969011781106478,36.125,0.09961264726383098
33897016,flat,125.0,2,2,Estrela,38.7047536,-9.1647067,good,False,False,False,False,False,2500.0,7.824046010856292,20.0,0.06259236808685034
33875869,flat,45.0,1,1,Estrela,38.7097303,-9.1591373,good,False,False,False,False,False,1900.0,7.549609165154532,42.22222222222222,0.1677690925589896
33883894,studio,25.0,0,1,Santo António,38.7176639,-9.1418797,good,False,False,False,False,False,950.0,6.856461984594587,38.0,0.27425847938378345
33881848,flat,35.0,1,1,Santa Maria Maior,38.7168339,-9.137998,good,False,False,False,False,False,2800.0,7.937374696163295,80.0,0.22678213417609414
33881847,studio,40.0,0,1,Santa Maria Maior,38.7140707,-9.1384467,good,False,False,False,False,False,2600.0,7.8632667240095735,65.0,0.19658166810023933
33877748,flat,40.0,1,1,Santa Maria Maior,38.716552,-9.1377696,good,False,False,False,False,False,2800.0,7.937374696163295,70.0,0.19843436740408238
33875890,flat,45.0,1,1,Santa Maria Maior,38.7157667,-9.1411205,good,False,False,False,False,False,2800.0,7.937374696163295,62.22222222222222,0.17638610435918434
33875865,flat,104.0,2,1,Santa Maria Maior,38.7110575,-9.1424574,good,False,False,False,False,False,2800.0,7.937374696163295,26.923076923076923,0.07632091054003168
33889509,flat,50.0,3,2,Santa Maria Maior,38.7128134,-9.1354639,good,False,False,False,False,False,4200.0,8.34283980427146,84.0,0.1668567960854292
33886689,flat,50.0,3,2,Santa Maria Maior,38.7121926,-9.1359841,good,False,False,False,False,False,4000.0,8.294049640102028,80.0,0.16588099280204055
33883949,flat,135.0,2,2,Santa Maria Maior,38.7131473,-9.1377195,good,False,False,False,False,False,4500.0,8.411832675758411,33.333333333333336,0.06230987167228453
33897060,flat,65.0,2,1,Santa Maria Maior,38.7145197,-9.1270582,good,False,False,False,False,False,1800.0,7.495541943884256,27.692307692307693,0.11531602990591164
33883897,flat,90.0,2,2,Santa Maria Maior,38.7093696,-9.1312201,good,False,False,False,False,False,2800.0,7.937374696163295,31.11111111111111,0.08819305217959217
33892842,flat,50.0,1,1,Santa Maria Maior,38.7145676,-9.1297072,good,False,False,False,False,False,1500.0,7.313220387090301,30.0,0.14626440774180602
33897049,flat,50.0,1,1,Misericórdia,38.7082135,-9.1482154,good,False,False,False,False,False,1900.0,7.549609165154532,38.0,0.15099218330309064
33897045,flat,43.0,1,1,Misericórdia,38.7099181,-9.1530272,good,False,True,False,False,False,2800.0,7.937374696163295,65.11627906976744,0.1845901092130999
33897037,flat,86.0,1,1,Misericórdia,38.7082541,-9.14282,good,False,True,False,False,False,2500.0,7.824046010856292,29.069767441860463,0.09097727919600339
33881846,flat,43.0,1,1,Misericórdia,38.7084708,-9.1509735,good,False,True,False,False,False,2800.0,7.937374696163295,65.11627906976744,0.1845901092130999
33881873,flat,50.0,1,1,Misericórdia,38.7084864,-9.1473319,good,False,False,False,False,False,1800.0,7.495541943884256,36.0,0.14991083887768514
33941143,flat,45.0,1,1,Arroios,38.7328694,-9.1433782,good,False,True,False,False,False,1900.0,7.549609165154532,42.22222222222222,0.1677690925589896
33942279,flat,11.0,1,1,Campolide,38.7293308,-9.164194,good,False,False,False,False,False,1700.0,7.438383530044307,154.54545454545453,0.6762166845494825
33942289,flat,50.0,1,1,Misericórdia,38.7124377,-9.1506139,good,False,False,False,False,False,1300.0,7.170119543449628,26.0,0.14340239086899256
33942288,flat,61.0,1,1,Belém,38.7007733,-9.1988969,good,False,True,False,True,True,2300.0,7.7406644019172415,37.704918032786885,0.12689613773634822
33924478,flat,60.0,1,1,Santa Maria Maior,38.7117025,-9.1329142,good,False,True,False,False,False,1600.0,7.3777589082278725,26.666666666666668,0.12296264847046454
33942210,flat,110.0,3,2,Belém,38.7056455,-9.2077713,good,False,True,False,False,False,1975.0,7.5883236773352225,17.954545454545453,0.06898476070304747
33924452,flat,112.0,1,1,Santa Maria Maior,38.7117025,-9.1329142,good,False,True,False,False,False,1750.0,7.4673710669175595,15.625,0.06667295595462107
33942207,flat,130.0,2,3,Santo António,38.7235445,-9.1561355,good,False,True,False,True,True,3000.0,8.006367567650246,23.076923076923077,0.06158744282807881
33942171,flat,120.0,2,2,Lumiar,38.7804356,-9.1555134,good,False,True,False,True,True,1800.0,7.495541943884256,15.0,0.0624628495323688
33942135,flat,55.0,1,1,Belém,38.6955144,-9.2169793,good,False,False,False,False,False,1600.0,7.3777589082278725,29.09090909090909,0.13414107105868858
33942134,flat,66.0,2,1,Alcântara,38.7036103,-9.1805612,good,False,False,False,False,False,1350.0,7.2078598714324755,20.454545454545453,0.1092099980520072
33942057,flat,120.0,3,2,Belém,38.7079632,-9.2085188,good,False,True,False,False,False,1975.0,7.5883236773352225,16.458333333333332,0.06323603064446019
33942041,flat,90.0,2,1,Belém,38.6939059,-9.214066,good,False,False,False,False,False,1780.0,7.484368643286131,19.77777777777778,0.08315965159206812
32656488,flat,70.0,2,1,Santo António,38.7252546,-9.1443847,good,False,True,False,False,False,1500.0,7.313220387090301,21.428571428571427,0.10447457695843287
33939528,flat,141.0,3,2,São Domingos de Benfica,38.7476926,-9.1709813,good,False,True,False,True,True,2500.0,7.824046010856292,17.73049645390071,0.05548968802025739
33824298,flat,213.0,3,3,Misericórdia,38.7107874,-9.1468446,good,False,True,False,True,True,5500.0,8.612503371220562,25.821596244131456,0.040434288127796064
33848979,flat,62.0,1,2,São Vicente,38.717658,-9.1288575,good,False,False,False,False,False,1800.0,7.495541943884256,29.032258064516128,0.12089583780458478
33608334,flat,85.0,1,2,Santo António,38.7177326,-9.1468376,good,False,True,False,False,False,1550.0,7.346010209913293,18.235294117647058,0.08642364952839168
33941904,flat,178.0,3,3,Campo de Ourique,38.7214463,-9.1618012,good,False,True,False,True,True,6000.0,8.699514748210191,33.70786516853933,0.048873678360731414
33941872,flat,154.0,4,2,Avenidas Novas,38.7391224,-9.1473087,good,False,True,False,False,False,3300.0,8.101677747454572,21.428571428571427,0.05260829706139332
33941704,flat,148.0,3,2,Avenidas Novas,38.7379664,-9.1489702,good,False,True,False,False,False,2800.0,7.937374696163295,18.91891891891892,0.053630910109211456
32975940,flat,93.0,3,1,Alcântara,38.7067608,-9.1758891,good,False,False,False,False,False,1300.0,7.170119543449628,13.978494623655914,0.07709805960698525
33941755,flat,69.0,2,1,Estrela,38.7135829,-9.1695832,good,False,False,False,True,True,1600.0,7.3777589082278725,23.18840579710145,0.10692404214823004
33941592,flat,80.0,2,1,Campo de Ourique,38.7172058,-9.1618274,good,False,True,False,False,False,1550.0,7.346010209913293,19.375,0.09182512762391616
33941632,flat,60.0,1,1,Estrela,38.7072099,-9.1724372,good,False,True,False,False,False,1860.0,7.528331766707247,31.0,0.12547219611178745
32943463,flat,35.0,1,1,Santa Maria Maior,38.7139003,-9.1350883,good,False,False,False,False,False,1600.0,7.3777589082278725,45.714285714285715,0.2107931116636535
33941586,flat,137.0,4,3,Avenidas Novas,38.7330597,-9.155888,good,False,True,False,False,False,2200.0,7.696212639346407,16.05839416058394,0.056176734593769394
33804516,flat,70.0,2,1,Santo António,38.7192346,-9.1412286,good,False,False,False,False,False,1400.0,7.24422751560335,20.0,0.10348896450861929
33941497,flat,32.0,1,1,Estrela,38.7090108,-9.1566672,good,False,False,False,False,False,1020.0,6.927557906278317,31.875,0.2164861845711974
33941271,flat,212.0,4,3,Santo António,38.7254788,-9.1463928,good,False,False,False,True,True,3970.0,8.286521373681236,18.72641509433962,0.03908736497019451
31294727,penthouse,45.0,1,1,Estrela,38.7063607,-9.1613019,good,False,False,False,False,False,1300.0,7.170119543449628,28.88888888888889,0.15933598985443617
33941139,flat,62.0,1,1,Marvila,38.7403203,-9.1063207,good,False,True,False,False,False,1550.0,7.346010209913293,25.0,0.11848403564376278
33941096,flat,100.0,3,1,Belém,38.7043529,-9.2037441,good,False,False,False,False,False,1800.0,7.495541943884256,18.0,0.07495541943884257
33791799,flat,97.0,4,1,Avenidas Novas,38.7386373,-9.1438983,good,False,False,False,False,False,1900.0,7.549609165154532,19.587628865979383,0.07783102232118075
33495122,flat,50.0,1,1,Ajuda,38.7025578,-9.2023362,good,False,False,False,False,False,900.0,6.802394763324311,18.0,0.13604789526648622
33941007,flat,166.0,3,3,São Vicente,38.7191708,-9.1275167,good,False,True,False,True,True,3800.0,8.242756345714477,22.89156626506024,0.049655158709123355
33940952,flat,390.0,3,4,Estrela,38.7108314,-9.166766,good,False,True,False,True,True,10000.0,9.210340371976184,25.641025641025642,0.023616257364041496
30024185,flat,65.0,1,1,Ajuda,38.7066128,-9.1911434,good,False,True,False,False,False,1100.0,7.003065458786462,16.923076923076923,0.1077394685967148
33940724,flat,45.0,2,1,Santo António,38.7228059,-9.1445142,good,False,False,False,False,False,1500.0,7.313220387090301,33.333333333333336,0.1625160086020067
33940798,flat,59.0,1,1,Campolide,38.7269622,-9.1624844,good,False,True,False,False,False,1750.0,7.4673710669175595,29.661016949152543,0.12656561130368746
33940469,flat,70.0,2,1,Alvalade,38.7493797,-9.1394936,good,False,True,False,False,False,1200.0,7.090076835776092,17.142857142857142,0.10128681193965845
33940665,flat,65.0,1,1,Santo António,38.7197709,-9.1422337,good,False,False,False,False,False,1300.0,7.170119543449628,20.0,0.11030953143768658
33940662,flat,233.0,3,5,Santo António,38.7193509,-9.1422648,good,False,False,False,False,False,6500.0,8.779557455883728,27.896995708154506,0.03768050410250527
33940661,flat,101.0,2,2,Parque das Nações,38.7909689,-9.0997598,good,False,False,False,True,True,1800.0,7.495541943884256,17.821782178217823,0.07421328657311145
33940611,flat,110.0,1,2,Beato,38.7350357,-9.1031452,good,False,True,False,True,True,1995.0,7.598399329323964,18.136363636363637,0.06907635753930877
33940582,studio,55.0,0,1,Campolide,38.7401198,-9.1685399,good,False,True,False,False,False,2200.0,7.696212639346407,40.0,0.1399311388972074
33940496,flat,83.0,1,2,Misericórdia,38.7056063,-9.1490134,good,False,True,False,True,True,3500.0,8.160518247477505,42.16867469879518,0.0983194969575603
33940527,flat,90.0,2,1,Santo António,38.7274519,-9.1453806,good,False,True,False,False,False,1400.0,7.24422751560335,15.555555555555555,0.08049141684003722
33940522,studio,12.0,0,1,Campolide,38.7353761,-9.1652944,good,False,False,False,False,False,1050.0,6.956545443151569,87.5,0.5797121202626307
33940485,flat,122.0,2,2,Lumiar,38.7786152,-9.1514519,good,False,True,False,True,True,1800.0,7.495541943884256,14.754098360655737,0.061438868392493906
33940432,flat,186.0,4,4,Avenidas Novas,38.7321335,-9.1511962,good,False,True,False,True,True,6000.0,8.699514748210191,32.25806451612903,0.046771584667796726
32792279,flat,125.0,2,3,Estrela,38.7071617,-9.1675354,good,False,True,False,True,True,4500.0,8.411832675758411,36.0,0.0672946614060673
33940316,flat,40.0,1,1,Penha de França,38.728043,-9.1304721,good,False,False,False,False,False,900.0,6.802394763324311,22.5,0.17005986908310777
33940315,flat,60.0,2,1,São Domingos de Benfica,38.7450361,-9.1736695,good,False,False,False,False,False,740.0,6.606650186198215,12.333333333333334,0.11011083643663692
33938936,flat,92.0,2,2,Arroios,38.7281731,-9.1331309,good,False,True,False,True,True,2250.0,7.718685495198466,24.456521739130434,0.08389875538259202
33940301,chalet,170.0,3,2,Alcântara,38.7095021,-9.1759742,good,False,False,False,False,False,1850.0,7.52294091807237,10.882352941176471,0.044252593635719824
33940302,flat,126.0,3,2,Parque das Nações,38.7812287,-9.0952326,good,False,True,False,True,True,2100.0,7.649692623711514,16.666666666666668,0.060711846219932655
33939821,flat,70.0,1,2,Arroios,38.7182941,-9.1365118,good,False,True,False,False,False,2791.0,7.934155233536322,39.871428571428574,0.1133450747648046
33939784,flat,56.0,1,1,Misericórdia,38.709681,-9.1537982,good,False,True,False,False,False,2800.0,7.937374696163295,50.0,0.14173883386005884
33939696,flat,87.0,2,2,Arroios,38.7184899,-9.1353032,good,False,False,False,False,False,3600.0,8.1886891244442,41.37931034482759,0.09412286349935862
33939693,studio,50.0,0,1,Misericórdia,38.7094213,-9.1497705,good,False,False,False,False,False,1600.0,7.3777589082278725,32.0,0.14755517816455746
33939604,flat,162.0,3,3,São Domingos de Benfica,38.7535104,-9.1814066,good,False,True,False,True,True,2500.0,7.824046010856292,15.432098765432098,0.04829658031392773
33939618,flat,125.0,3,2,Penha de França,38.7281911,-9.1278941,good,False,True,False,True,True,1800.0,7.495541943884256,14.4,0.05996433555107405
33939591,flat,44.0,1,2,São Domingos de Benfica,38.746764,-9.1668428,good,False,False,False,False,False,1395.0,7.240649694255466,31.704545454545453,0.16456022032398787
33922494,flat,121.0,2,2,Parque das Nações,38.7590277,-9.1026926,good,False,True,False,True,True,1800.0,7.495541943884256,14.87603305785124,0.06194662763540708
33927346,flat,66.0,1,1,Avenidas Novas,38.7323474,-9.148103,good,False,True,False,True,True,2500.0,7.824046010856292,37.878787878787875,0.11854615167964079
33939437,flat,70.0,1,1,Beato,38.7284479,-9.11073,good,False,True,False,False,False,1150.0,7.047517221357296,16.428571428571427,0.10067881744796137
33939420,flat,65.0,1,1,Avenidas Novas,38.7320158,-9.1482614,good,False,True,False,False,False,1700.0,7.438383530044307,26.153846153846153,0.11443666969298934
33939417,flat,66.0,1,1,Santa Maria Maior,38.7087402,-9.1397449,good,False,False,False,False,False,1700.0,7.438383530044307,25.757575757575758,0.11270278075824708
33939385,flat,50.0,1,1,Belém,38.6940861,-9.2133651,good,False,False,False,False,False,1300.0,7.170119543449628,26.0,0.14340239086899256
33939361,flat,150.0,2,2,Lumiar,38.7725699,-9.1548507,good,False,True,False,True,True,1720.0,7.450079569807499,11.466666666666667,0.04966719713204999
33833408,flat,125.0,5,2,Areeiro,38.737642,-9.1320836,good,False,False,False,False,False,1700.0,7.438383530044307,13.6,0.059507068240354455
33883076,flat,57.0,1,1,Campo de Ourique,38.7181325,-9.1582033,good,False,False,False,False,False,1500.0,7.313220387090301,26.31578947368421,0.12830211205421582
33936499,flat,205.0,3,2,Campo de Ourique,38.7161135,-9.1572279,good,False,True,False,True,True,3285.0,8.09712193091871,16.024390243902438,0.03949815576057908
33939228,flat,81.0,2,1,Misericórdia,38.7107206,-9.1443924,good,False,False,False,False,False,1400.0,7.24422751560335,17.28395061728395,0.08943490760004136
33939133,flat,85.0,2,1,São Domingos de Benfica,38.7453687,-9.1827857,good,False,False,False,False,False,1250.0,7.1308988302963465,14.705882352941176,0.08389292741525113
33939129,flat,155.0,2,3,Parque das Nações,38.7691525,-9.0973109,good,False,True,False,True,True,2600.0,7.8632667240095735,16.774193548387096,0.05073075305812628
33939095,flat,145.0,3,2,Alcântara,38.705734,-9.1777071,good,False,True,False,False,False,2300.0,7.7406644019172415,15.862068965517242,0.05338389242701546
33939091,flat,50.0,1,1,Santo António,38.7179972,-9.1547235,good,False,False,False,False,False,1500.0,7.313220387090301,30.0,0.14626440774180602
33939015,flat,50.0,1,1,Santo António,38.7169763,-9.1512131,good,False,False,False,False,False,1500.0,7.313220387090301,30.0,0.14626440774180602
33939002,flat,50.0,1,1,Santo António,38.7179101,-9.151524,good,False,False,False,False,False,1500.0,7.313220387090301,30.0,0.14626440774180602
33913733,flat,58.0,2,1,Marvila,38.7560996,-9.1234074,good,False,False,False,False,False,1200.0,7.090076835776092,20.689655172413794,0.12224270406510503
33938950,flat,50.0,1,1,Santo António,38.7182734,-9.1544569,good,False,False,False,False,False,1600.0,7.3777589082278725,32.0,0.14755517816455746
33938923,flat,95.0,2,3,Santo António,38.7237623,-9.150292,good,False,True,False,False,False,2100.0,7.649692623711514,22.105263157894736,0.08052308024959488
33938914,flat,185.0,5,2,São Domingos de Benfica,38.7441046,-9.1815707,good,False,True,False,False,False,2300.0,7.7406644019172415,12.432432432432432,0.04184142919955266
32647518,flat,70.0,2,1,São Vicente,38.7202407,-9.127303,good,False,False,False,False,False,1700.0,7.438383530044307,24.285714285714285,0.10626262185777581
33938861,duplex,112.0,1,2,Estrela,38.7036888,-9.169952,good,False,True,False,True,True,1950.0,7.575584651557793,17.410714285714285,0.06763914867462315
32030430,flat,209.0,4,5,Estrela,38.7092999,-9.1664589,good,False,False,False,False,False,3750.0,8.229511118964457,17.942583732057415,0.03937565128691128
33938853,flat,95.0,3,2,Penha de França,38.7285042,-9.1333383,good,False,False,False,False,False,1600.0,7.3777589082278725,16.842105263157894,0.07766062008660918
33938737,flat,140.0,4,2,Avenidas Novas,38.7265303,-9.1570656,good,False,True,False,False,False,2300.0,7.7406644019172415,16.428571428571427,0.05529046001369458
33938500,flat,51.0,1,1,Campolide,38.7273092,-9.1652711,good,False,False,False,False,False,1100.0,7.003065458786462,21.568627450980394,0.13731500899581298
33938452,flat,130.0,3,2,Santo António,38.7220007,-9.1524769,good,False,True,False,True,True,4000.0,8.294049640102028,30.76923076923077,0.06380038184693868
33938435,flat,68.0,1,1,Santo António,38.7165892,-9.1512104,good,False,True,False,False,False,1350.0,7.2078598714324755,19.852941176470587,0.1059979392857717
33938441,studio,46.0,0,1,São Vicente,38.7137896,-9.1305026,good,False,False,False,False,False,1500.0,7.313220387090301,32.608695652173914,0.15898305189326742
33938299,flat,60.0,1,1,São Vicente,38.72203,-9.123239,good,False,True,False,False,False,1600.0,7.3777589082278725,26.666666666666668,0.12296264847046454
33938223,flat,142.0,2,2,Santa Maria Maior,38.7091505,-9.1347891,good,False,False,False,False,False,2600.0,7.8632667240095735,18.309859154929576,0.05537511777471531
33903345,flat,46.0,1,1,Campo de Ourique,38.7174827,-9.163217,good,False,False,False,False,False,1100.0,7.003065458786462,23.91304347826087,0.1522405534518796
33938148,flat,87.0,2,1,Alcântara,38.705857,-9.1794034,good,False,False,False,False,False,1550.0,7.346010209913293,17.816091954022987,0.0844368989645206
33938102,flat,179.0,3,3,Parque das Nações,38.7594806,-9.094049,good,False,False,False,False,False,2600.0,7.8632667240095735,14.525139664804469,0.04392886437994175
33938123,flat,108.0,1,1,Misericórdia,38.7148959,-9.1452359,good,False,False,False,False,False,2000.0,7.600902459542082,18.51851851851852,0.0703787264772415
33938121,flat,90.0,2,2,Avenidas Novas,38.738933,-9.1478383,good,False,False,False,False,False,1700.0,7.438383530044307,18.88888888888889,0.0826487058893812
33938095,flat,108.0,2,2,Santo António,38.7222256,-9.152953,good,False,True,False,True,True,3000.0,8.006367567650246,27.77777777777778,0.07413303303379858
33938062,studio,50.0,0,1,Misericórdia,38.7155645,-9.1522352,good,False,False,False,False,False,1250.0,7.1308988302963465,25.0,0.14261797660592693
33934903,duplex,112.0,1,2,Misericórdia,38.7079269,-9.1415939,good,False,True,False,True,True,2675.0,7.891704659330107,23.883928571428573,0.0704616487440188
33937148,flat,76.0,1,2,Santa Maria Maior,38.708293,-9.1419675,good,False,True,False,True,True,2500.0,7.824046010856292,32.89473684210526,0.10294797382705648
33937124,flat,76.0,1,2,Santa Maria Maior,38.708293,-9.1419675,good,False,True,False,True,True,2500.0,7.824046010856292,32.89473684210526,0.10294797382705648
33937902,flat,88.0,3,2,Carnide,38.7587152,-9.1858544,good,False,True,False,False,False,1750.0,7.4673710669175595,19.886363636363637,0.08485648939679045
33938019,flat,60.0,1,1,Campo de Ourique,38.7192786,-9.1631389,good,False,False,False,False,False,1200.0,7.090076835776092,20.0,0.11816794726293486
33806581,flat,184.0,3,3,Santa Clara,38.7803469,-9.1509392,good,False,True,False,True,True,2200.0,7.696212639346407,11.956521739130435,0.04182724260514352
33937743,flat,121.0,1,1,Santa Maria Maior,38.7202691,-9.1353478,good,False,True,False,False,False,3000.0,8.006367567650246,24.793388429752067,0.06616832700537394
32367810,flat,60.0,1,1,Lumiar,38.7649734,-9.1535241,good,False,True,False,True,True,1350.0,7.2078598714324755,22.5,0.12013099785720792
33937780,flat,65.0,2,1,Alcântara,38.7042865,-9.1922517,good,False,False,False,False,False,1400.0,7.24422751560335,21.53846153846154,0.11144965408620539
33906425,chalet,50.0,1,1,Alcântara,38.7140505,-9.1799459,good,False,False,False,False,False,1100.0,7.003065458786462,22.0,0.14006130917572923
33935271,flat,90.0,2,2,Estrela,38.7093658,-9.1579177,good,False,True,False,False,False,2800.0,7.937374696163295,31.11111111111111,0.08819305217959217
33933025,flat,146.0,2,3,Arroios,38.7241834,-9.1396083,good,False,True,False,False,False,3250.0,8.086410275323782,22.26027397260274,0.05538637174879303
33937494,flat,88.0,3,2,Ajuda,38.7045472,-9.1966902,good,False,False,False,False,False,1850.0,7.52294091807237,21.022727272727273,0.08548796497809512
33778362,flat,70.0,2,1,Avenidas Novas,38.7403165,-9.1571375,good,False,False,False,False,False,1300.0,7.170119543449628,18.571428571428573,0.10243027919213754
33937429,flat,50.0,1,1,São Vicente,38.7196938,-9.1262623,good,False,False,False,False,False,1100.0,7.003065458786462,22.0,0.14006130917572923
33937458,flat,93.0,1,2,Parque das Nações,38.767152,-9.0958604,good,False,True,False,True,True,3000.0,8.006367567650246,32.25806451612903,0.08608997384570156
33915516,flat,68.0,1,1,Misericórdia,38.7109745,-9.1463256,good,False,False,False,False,False,1500.0,7.313220387090301,22.058823529411764,0.10754735863368091
33937418,flat,155.0,2,3,Lumiar,38.7604261,-9.1717412,good,False,True,False,True,True,2150.0,7.673223121121708,13.870967741935484,0.04950466529755941
33877996,flat,100.0,3,2,Marvila,38.7448843,-9.1127584,good,False,True,False,True,True,1650.0,7.408530566894626,16.5,0.07408530566894626
33937292,flat,74.0,2,1,Campo de Ourique,38.7173234,-9.1669425,good,False,True,False,False,False,2250.0,7.718685495198466,30.405405405405407,0.10430656074592522
33741390,flat,169.0,3,3,Misericórdia,38.7090251,-9.1410559,good,False,True,False,True,True,6500.0,8.779557455883728,38.46153846153846,0.05195004411765519
33937220,flat,60.0,1,1,Arroios,38.7275783,-9.1370161,good,False,True,False,False,False,1400.0,7.24422751560335,23.333333333333332,0.12073712526005582
33887539,flat,75.0,2,1,Estrela,38.7148703,-9.1638939,good,False,False,False,False,False,1600.0,7.3777589082278725,21.333333333333332,0.09837011877637164
33937049,duplex,77.0,1,1,Lumiar,38.7645005,-9.1576989,good,False,True,False,True,True,1750.0,7.4673710669175595,22.727272727272727,0.09697884502490337
33937033,flat,75.0,2,2,Lumiar,38.7649362,-9.1560856,good,False,True,False,True,True,1400.0,7.24422751560335,18.666666666666668,0.09658970020804467
33937024,flat,80.0,2,1,Belém,38.6941635,-9.2168969,good,False,False,False,False,False,1800.0,7.495541943884256,22.5,0.0936942742985532
33936862,flat,40.0,1,1,Santa Maria Maior,38.7166808,-9.1329989,good,False,False,False,False,False,975.0,6.882437470997847,24.375,0.1720609367749462
33936814,flat,107.0,1,1,Marvila,38.7443084,-9.0992498,good,False,True,False,True,True,1750.0,7.4673710669175595,16.35514018691589,0.06978851464408935
33936811,flat,70.0,1,2,Estrela,38.705679,-9.1691565,good,False,True,False,False,False,1750.0,7.4673710669175595,25.0,0.10667672952739371
33936684,flat,60.0,1,1,Santo António,38.7249247,-9.1548541,good,False,False,False,False,False,1050.0,6.956545443151569,17.5,0.11594242405252615
33936690,flat,50.0,1,1,Misericórdia,38.7157006,-9.1500149,good,False,False,False,False,False,1250.0,7.1308988302963465,25.0,0.14261797660592693
33936620,flat,163.0,3,4,Arroios,38.7277508,-9.1466549,good,False,True,False,True,True,5150.0,8.546751993657782,31.595092024539877,0.05243406131078394
33936525,flat,361.0,4,5,Marvila,38.7481721,-9.0970124,good,False,True,False,False,False,10000.0,9.210340371976184,27.700831024930746,0.025513408232621007
33936474,flat,132.0,6,3,Areeiro,38.7444044,-9.1355057,good,False,True,False,False,False,2400.0,7.783224016336037,18.181818181818183,0.05896381830557604
33936509,flat,100.0,3,2,Lumiar,38.7675688,-9.1605223,good,False,False,False,False,False,1750.0,7.4673710669175595,17.5,0.0746737106691756
33936491,flat,72.0,1,1,Campolide,38.7383942,-9.1675337,good,False,True,False,True,True,1300.0,7.170119543449628,18.055555555555557,0.09958499365902261
33625968,flat,50.0,2,1,Misericórdia,38.7131683,-9.1427316,good,False,False,False,False,False,1200.0,7.090076835776092,24.0,0.14180153671552184
33936264,flat,45.0,1,1,Alvalade,38.7570076,-9.1461472,good,False,False,False,False,False,1000.0,6.907755278982137,22.22222222222222,0.1535056728662697
33926748,penthouse,55.0,1,1,São Domingos de Benfica,38.7462432,-9.1686316,good,False,True,False,False,False,1200.0,7.090076835776092,21.818181818181817,0.12891048792320167
33936170,flat,99.0,2,1,Lumiar,38.7644182,-9.1529036,good,False,True,False,True,True,1800.0,7.495541943884256,18.181818181818183,0.07571254488771977
33936182,flat,52.0,1,1,Alcântara,38.702868,-9.1906077,good,False,True,False,False,False,1150.0,7.047517221357296,22.115384615384617,0.13552917733379416
33936080,flat,70.0,2,2,Alvalade,38.7468653,-9.1298419,good,False,False,False,False,False,1500.0,7.313220387090301,21.428571428571427,0.10447457695843287
33935982,flat,165.0,3,2,Alvalade,38.7550284,-9.1679379,good,False,True,False,True,False,2500.0,7.824046010856292,15.151515151515152,0.047418460671856316
33935824,flat,103.0,1,2,Parque das Nações,38.7629903,-9.0997316,good,False,True,False,True,True,1700.0,7.438383530044307,16.50485436893204,0.07221731582567288
33935858,flat,72.0,2,1,Carnide,38.7592022,-9.1917373,good,False,False,False,False,False,1300.0,7.170119543449628,18.055555555555557,0.09958499365902261
33935778,flat,73.0,1,1,Santo António,38.7187576,-9.1469562,good,False,True,False,True,True,2500.0,7.824046010856292,34.24657534246575,0.10717871247748345
33935767,flat,104.0,3,2,Belém,38.707747,-9.2067771,good,False,True,False,False,False,1975.0,7.5883236773352225,18.990384615384617,0.0729646507436079
33847883,flat,92.0,2,2,Avenidas Novas,38.7271793,-9.1483038,good,False,True,False,True,False,2650.0,7.882314918980268,28.804347826086957,0.08567733607587248
33935654,flat,48.0,1,1,Carnide,38.764598,-9.1809048,good,False,True,False,True,True,990.0,6.897704943128636,20.625,0.14370218631517992
33935644,flat,109.0,2,2,Santo António,38.7247753,-9.1572465,good,False,True,False,True,True,3350.0,8.116715624819111,30.73394495412844,0.07446528096164322
33935562,flat,68.0,2,1,Alcântara,38.7027272,-9.1894144,good,False,True,False,False,False,1195.0,7.085901464365611,17.573529411764707,0.10420443329949428
33935561,flat,157.0,3,2,Arroios,38.7330064,-9.1357757,good,False,True,False,True,True,3250.0,8.086410275323782,20.70063694267516,0.051505797931998616
33935544,flat,130.0,3,2,Campolide,38.7247356,-9.1587341,good,False,False,False,False,False,4150.0,8.330863613224745,31.923076923076923,0.06408356625557496
33586801,flat,62.0,2,1,Campo de Ourique,38.7150038,-9.1663925,good,False,False,False,False,False,1800.0,7.495541943884256,29.032258064516128,0.12089583780458478
33935448,flat,150.0,3,3,Arroios,38.7305964,-9.1406538,good,False,True,False,False,False,2800.0,7.937374696163295,18.666666666666668,0.052915831307755304
