propertyCode,size,rooms,bathrooms,municipality,latitude,longitude,newDevelopment,hasLift,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_good,status_newdevelopment,status_renew
33837153,104.0,3,2,Campolide,38.7233006,-9.1650897,0,1,0,0,0,0,0,1,0,0,1,0,0
33239345,100.0,3,1,Alvalade,38.7535143,-9.1443328,0,0,0,0,0,0,0,1,0,0,1,0,0
33837071,64.0,2,2,Estrela,38.7091576,-9.1619758,0,1,0,0,0,0,0,1,0,0,1,0,0
33836988,82.0,2,1,Lumiar,38.7627489,-9.152105,0,1,0,1,1,0,0,1,0,0,1,0,0
33786497,178.0,4,3,Arroios,38.730892,-9.1424567,0,1,0,0,0,0,0,1,0,0,1,0,0
32395534,125.0,3,2,Avenidas Novas,38.7349315,-9.1449837,0,1,0,0,0,0,0,1,0,0,1,0,0
33836753,60.0,1,1,Arroios,38.7339763,-9.1317581,0,0,0,0,0,0,0,1,0,0,1,0,0
33836617,175.0,4,2,Santo António,38.7219559,-9.1535673,0,1,0,0,0,0,0,1,0,0,1,0,0
33836732,132.0,4,2,Alvalade,38.7480128,-9.1490779,0,1,0,0,0,0,0,1,0,0,1,0,0
33836614,120.0,1,1,Campo de Ourique,38.7163835,-9.1707075,0,0,0,1,1,0,0,1,0,0,1,0,0
33836365,104.0,2,2,Alcântara,38.6997829,-9.1816421,0,1,0,1,1,0,0,1,0,0,1,0,0
33832056,70.0,1,1,Estrela,38.7129159,-9.1645297,0,0,0,0,0,0,0,1,0,0,1,0,0
33833951,130.0,2,1,Ajuda,38.7040691,-9.1975453,0,0,0,0,0,0,0,0,1,0,1,0,0
33834001,66.0,2,1,Estrela,38.7136771,-9.1631751,0,1,0,0,0,0,0,1,0,0,1,0,0
33833771,60.0,1,1,Santo António,38.7172234,-9.1436847,0,1,0,1,0,0,0,1,0,0,1,0,0
33833737,100.0,3,1,Estrela,38.7119538,-9.1574133,0,0,0,0,0,0,1,0,0,0,1,0,0
33833693,63.0,1,1,Alvalade,38.7457604,-9.1421561,0,1,0,0,0,0,0,1,0,0,1,0,0
33833701,100.0,3,1,Estrela,38.7135633,-9.1577645,0,1,0,0,0,0,0,1,0,0,1,0,0
33833362,46.0,1,1,Estrela,38.705357,-9.1702765,0,0,0,0,0,0,0,1,0,0,1,0,0
33831891,71.0,2,2,Arroios,38.7333512,-9.1338604,0,0,0,0,0,0,0,1,0,0,1,0,0
33831978,76.0,2,1,Penha de França,38.7310826,-9.1287318,0,0,0,0,0,0,0,1,0,0,1,0,0
33832134,141.0,2,2,Arroios,38.7229797,-9.1310785,0,0,0,0,0,0,0,1,0,0,1,0,0
33832393,81.0,2,2,Avenidas Novas,38.7391962,-9.144814,0,1,0,0,0,0,0,1,0,0,1,0,0
33818800,81.0,2,2,Penha de França,38.7252976,-9.1220782,0,0,0,0,0,0,1,0,0,0,1,0,0
33833428,53.0,1,1,Belém,38.704421,-9.2048702,0,0,0,0,0,0,0,1,0,0,1,0,0
33833408,125.0,5,2,Areeiro,38.737642,-9.1320836,0,1,0,0,0,0,0,1,0,0,1,0,0
33833391,165.0,3,2,Lumiar,38.7624981,-9.1500159,0,1,0,0,0,0,0,1,0,0,1,0,0
33833275,88.0,1,1,Belém,38.6972673,-9.2032675,0,1,0,1,1,0,0,1,0,0,1,0,0
33833210,80.0,2,1,Avenidas Novas,38.7417401,-9.1583874,0,0,0,0,0,0,0,1,0,0,1,0,0
33833194,75.0,2,1,Alcântara,38.7019586,-9.1907537,0,1,0,0,0,0,0,1,0,0,1,0,0
33833190,158.0,2,2,São Domingos de Benfica,38.7496804,-9.1760521,0,1,0,1,1,0,0,1,0,0,1,0,0
33833042,110.0,2,2,Parque das Nações,38.7604751,-9.096075,0,1,0,1,1,0,0,1,0,0,1,0,0
33833000,99.0,2,2,Estrela,38.7039441,-9.152829,0,1,0,1,1,0,0,1,0,0,1,0,0
33832742,110.0,2,2,São Domingos de Benfica,38.7533836,-9.1811651,0,1,0,1,1,0,0,1,0,0,1,0,0
33298800,127.0,3,2,Olivais,38.7645757,-9.116373,0,1,0,0,0,0,0,1,0,0,1,0,0
33832887,84.0,1,1,Lumiar,38.7609773,-9.1700202,0,1,0,0,0,0,0,1,0,0,1,0,0
33832837,45.0,0,1,Alvalade,38.746696,-9.147693,0,1,0,0,0,0,0,0,0,1,1,0,0
33832833,108.0,2,2,Campolide,38.7308379,-9.1607688,0,1,0,1,1,0,0,1,0,0,1,0,0
33832832,50.0,2,1,Olivais,38.7615492,-9.1068085,0,1,0,0,0,0,0,1,0,0,1,0,0
33832784,125.0,2,2,Areeiro,38.7423009,-9.1402019,0,1,0,0,0,0,0,1,0,0,1,0,0
33832767,120.0,3,1,Santo António,38.7235682,-9.1419399,0,1,0,0,0,0,0,1,0,0,1,0,0
32646817,120.0,2,2,Santa Maria Maior,38.7104019,-9.136186,0,1,0,0,0,0,0,1,0,0,1,0,0
33832386,86.0,2,1,Santo António,38.7185908,-9.1483254,0,1,0,1,1,0,0,1,0,0,1,0,0
33832412,60.0,1,1,Santo António,38.7152044,-9.1457587,0,1,0,0,0,0,0,1,0,0,1,0,0
33832273,35.0,1,1,São Vicente,38.7198086,-9.1293934,0,0,0,0,0,0,0,1,0,0,1,0,0
33736538,111.0,2,2,Lumiar,38.7766639,-9.153054,0,1,0,0,0,0,0,1,0,0,1,0,0
33832143,75.0,2,1,Arroios,38.7244657,-9.1427745,0,1,0,0,0,0,0,1,0,0,1,0,0
33832010,50.0,1,1,Avenidas Novas,38.7445051,-9.1568443,0,0,0,0,0,0,0,1,0,0,1,0,0
33825739,120.0,1,2,São Domingos de Benfica,38.7499183,-9.1746679,0,1,0,0,0,0,0,1,0,0,1,0,0
33818053,45.0,1,1,Estrela,38.7078533,-9.1715625,0,0,0,0,0,0,0,1,0,0,1,0,0
33810015,55.0,1,1,Estrela,38.710528,-9.1582766,0,0,0,0,0,0,0,1,0,0,1,0,0
33815375,45.0,1,1,Campolide,38.722712,-9.1677866,0,0,0,0,0,0,0,1,0,0,1,0,0
33810033,40.0,1,1,Santo António,38.7270401,-9.1448027,0,1,0,0,0,0,0,1,0,0,1,0,0
33805403,60.0,1,1,Estrela,38.7134636,-9.1627136,0,1,0,0,0,0,0,1,0,0,1,0,0
33805402,70.0,1,1,Alcântara,38.7081147,-9.1761976,0,0,0,0,0,0,0,1,0,0,1,0,0
33805400,100.0,2,1,São Domingos de Benfica,38.7549374,-9.174139,0,1,0,0,0,0,0,1,0,0,1,0,0
33781711,85.0,2,1,Arroios,38.7290716,-9.1304396,0,1,0,0,0,0,0,1,0,0,1,0,0
33774842,90.0,1,1,Marvila,38.7389704,-9.1050668,0,0,0,0,0,0,0,1,0,0,1,0,0
33764768,58.0,1,1,Santa Maria Maior,38.7150995,-9.1347338,0,0,0,0,0,0,0,1,0,0,1,0,0
33764762,60.0,2,1,Estrela,38.7045949,-9.1591661,0,0,0,0,0,0,0,1,0,0,1,0,0
33767755,90.0,2,1,Santo António,38.717516,-9.1524317,0,0,0,0,0,0,0,1,0,0,1,0,0
33740109,90.0,2,1,Penha de França,38.7317313,-9.1286947,0,1,0,0,0,0,0,1,0,0,1,0,0
33764760,30.0,0,1,Santa Maria Maior,38.7140533,-9.1266411,0,0,0,0,0,0,0,0,0,1,1,0,0
33734327,21.0,1,1,Santo António,38.7254185,-9.1493832,0,0,0,0,0,0,0,1,0,0,1,0,0
33750418,25.0,0,1,Avenidas Novas,38.7325237,-9.1557789,0,0,0,0,0,0,0,0,0,1,1,0,0
33734331,85.0,3,1,Beato,38.7316788,-9.1044862,0,0,0,0,0,0,0,1,0,0,1,0,0
33740100,45.0,1,1,Misericórdia,38.7083351,-9.1464159,0,0,0,0,0,0,0,1,0,0,1,0,0
33740079,51.0,1,1,Misericórdia,38.7095328,-9.1476181,0,0,0,0,0,0,0,1,0,0,1,0,0
33746091,51.0,1,1,Misericórdia,38.7092922,-9.1453281,0,0,0,0,0,0,0,1,0,0,1,0,0
33727682,70.0,2,1,Santa Maria Maior,38.7140447,-9.1396991,0,0,0,0,0,0,0,1,0,0,1,0,0
33805358,80.0,1,1,Ajuda,38.7054203,-9.1975701,0,0,0,0,0,0,0,1,0,0,1,0,0
33713679,160.0,5,2,Penha de França,38.7220822,-9.1292044,0,0,0,0,0,0,0,1,0,0,1,0,0
33711175,65.0,0,1,Misericórdia,38.7110735,-9.1520125,0,1,0,0,0,0,0,0,0,1,1,0,0
33693622,60.0,2,1,Arroios,38.7202636,-9.1336818,0,0,0,0,0,0,0,1,0,0,1,0,0
33688115,68.0,2,1,Misericórdia,38.7151669,-9.1511782,0,1,0,0,0,1,0,0,0,0,1,0,0
33675877,110.0,2,3,Santa Maria Maior,38.7108316,-9.1416349,0,0,0,0,0,0,0,1,0,0,1,0,0
33670391,130.0,3,2,Arroios,38.7337251,-9.1368206,0,0,0,0,0,0,0,1,0,0,1,0,0
33673156,48.0,1,1,Belém,38.6942375,-9.2125802,0,0,0,0,0,0,0,1,0,0,1,0,0
33665310,48.0,1,1,Belém,38.6947701,-9.2129003,0,0,0,0,0,0,0,1,0,0,1,0,0
33650997,50.0,2,1,Santa Maria Maior,38.7149872,-9.1336507,0,0,0,0,0,0,0,1,0,0,1,0,0
33648974,90.0,1,1,Penha de França,38.7224387,-9.1305183,0,0,0,0,0,0,0,1,0,0,1,0,0
33632820,147.0,2,2,Santa Maria Maior,38.7094571,-9.1273707,0,0,0,0,0,0,0,1,0,0,1,0,0
33618046,65.0,1,1,Arroios,38.7337071,-9.1401619,0,0,0,0,0,0,0,1,0,0,1,0,0
33605463,80.0,2,2,Santo António,38.7222585,-9.1439362,0,0,0,0,0,0,0,1,0,0,1,0,0
33603460,52.0,1,1,Arroios,38.7289311,-9.1343438,0,0,0,0,0,0,0,1,0,0,1,0,0
33590479,75.0,2,2,Campo de Ourique,38.7171889,-9.1592602,0,0,0,0,0,0,0,1,0,0,1,0,0
33569316,70.0,2,1,Benfica,38.7530922,-9.2002819,0,1,0,0,0,1,0,0,0,0,1,0,0
33559820,61.0,2,2,Arroios,38.7240892,-9.1315465,0,1,0,0,0,0,0,1,0,0,1,0,0
33529801,78.0,2,2,Estrela,38.7089682,-9.1624209,0,0,0,0,0,0,0,1,0,0,1,0,0
33529800,75.0,2,1,Campo de Ourique,38.7188994,-9.1693742,0,0,0,0,0,0,0,1,0,0,1,0,0
33529779,98.0,3,1,Misericórdia,38.7113481,-9.1462681,0,0,0,0,0,0,0,1,0,0,1,0,0
33520975,65.0,1,1,Arroios,38.7288682,-9.1347791,0,1,0,0,0,0,0,1,0,0,1,0,0
33504478,35.0,0,1,São Domingos de Benfica,38.7480137,-9.16852,0,0,0,0,0,0,0,0,0,1,1,0,0
33632814,68.0,1,1,Lumiar,38.7776844,-9.1508012,0,1,0,0,0,0,0,1,0,0,1,0,0
33512684,53.0,2,1,Santa Maria Maior,38.7101294,-9.1298511,0,0,0,0,0,0,0,1,0,0,1,0,0
33470795,55.0,1,1,Parque das Nações,38.7727293,-9.0983585,0,0,0,0,0,0,0,1,0,0,1,0,0
33424508,90.0,2,2,Arroios,38.7326468,-9.1404345,0,0,0,0,0,0,0,1,0,0,1,0,0
33424459,35.0,0,1,Santa Maria Maior,38.7106262,-9.1270085,0,0,0,0,0,0,0,0,0,1,1,0,0
33418372,57.0,2,1,São Vicente,38.7201056,-9.1345031,0,0,0,0,0,0,0,1,0,0,1,0,0
33410494,75.0,2,2,Misericórdia,38.7099544,-9.1514421,0,0,0,0,0,0,0,1,0,0,1,0,0
33695810,36.0,1,1,Belém,38.6952242,-9.2146126,0,0,0,0,0,0,0,1,0,0,1,0,0
33372933,60.0,1,1,Campolide,38.7370895,-9.1631956,0,0,0,0,0,0,0,1,0,0,1,0,0
33324757,40.0,0,1,Campolide,38.7300299,-9.1645284,0,1,0,0,0,0,0,0,0,1,1,0,0
33322256,25.0,0,1,Misericórdia,38.7101259,-9.1485296,0,0,0,0,0,0,0,0,0,1,1,0,0
33283236,110.0,3,1,São Vicente,38.7127634,-9.1226739,0,0,0,0,0,0,0,1,0,0,1,0,0
33222398,40.0,1,1,Arroios,38.7236245,-9.1338347,0,0,0,0,0,0,0,1,0,0,1,0,0
33206193,39.0,1,1,Marvila,38.7402753,-9.1047432,0,0,0,0,0,0,0,1,0,0,1,0,0
33199758,35.0,1,1,Arroios,38.7321037,-9.1393284,0,0,0,0,0,0,0,1,0,0,1,0,0
33176306,43.0,1,1,Arroios,38.7152508,-9.139681,0,0,0,0,0,0,0,1,0,0,1,0,0
33746089,50.0,0,1,São Vicente,38.7187169,-9.1310092,0,1,0,0,0,0,0,0,0,1,1,0,0
33746087,75.0,1,1,Misericórdia,38.7116235,-9.1478139,0,0,0,0,0,0,0,1,0,0,1,0,0
33746086,50.0,2,2,Arroios,38.7294571,-9.1349125,0,0,0,0,0,0,0,1,0,0,1,0,0
33147128,70.0,2,1,Penha de França,38.7285901,-9.1238617,0,0,0,0,0,0,0,1,0,0,1,0,0
33176303,100.0,3,1,São Vicente,38.718287,-9.1282434,0,0,0,0,0,0,0,1,0,0,1,0,0
33147136,59.0,2,1,Penha de França,38.7292919,-9.1310158,0,0,0,0,0,0,0,1,0,0,1,0,0
33147132,60.0,2,1,Arroios,38.7212845,-9.1394846,0,0,0,0,0,0,0,1,0,0,1,0,0
33147131,60.0,2,1,Arroios,38.7231813,-9.1377737,0,0,0,0,0,0,0,1,0,0,1,0,0
33147075,60.0,2,1,Ajuda,38.7004967,-9.200911,0,0,0,0,0,0,0,1,0,0,1,0,0
33191635,38.0,1,1,Ajuda,38.7016599,-9.1991206,0,0,0,0,0,0,0,1,0,0,1,0,0
33173612,50.0,1,1,Misericórdia,38.7113232,-9.1446391,0,0,0,0,0,0,0,1,0,0,1,0,0
33191631,47.0,2,1,Belém,38.6993348,-9.1973936,0,0,0,0,0,0,0,1,0,0,1,0,0
33195680,70.0,2,1,Estrela,38.7102445,-9.1546614,0,0,0,0,0,0,0,1,0,0,1,0,0
33191629,36.0,1,1,Estrela,38.705522,-9.1685297,0,0,0,0,0,0,0,1,0,0,1,0,0
33191628,120.0,2,1,São Vicente,38.7204043,-9.1295926,0,0,0,0,0,0,0,1,0,0,1,0,0
33191627,38.0,1,1,Alcântara,38.70556,-9.1908393,0,0,0,0,0,0,0,1,0,0,1,0,0
33191626,120.0,3,2,Arroios,38.7256744,-9.1329308,0,0,0,0,0,0,0,1,0,0,1,0,0
33232792,40.0,1,1,Misericórdia,38.7103656,-9.1433036,0,0,0,0,0,0,0,1,0,0,1,0,0
33191625,47.0,1,1,Estrela,38.7039112,-9.1664391,0,0,0,0,0,0,0,1,0,0,1,0,0
33191622,47.0,1,1,Arroios,38.7235137,-9.1335993,0,0,0,0,0,0,0,1,0,0,1,0,0
33191620,37.0,1,1,Santo António,38.7162209,-9.1510511,0,0,0,0,0,0,0,1,0,0,1,0,0
33191621,35.0,1,2,Misericórdia,38.7141173,-9.1457157,0,0,0,0,0,0,0,1,0,0,1,0,0
33191607,38.0,1,1,Santa Maria Maior,38.711713,-9.1262061,0,0,0,0,0,0,0,1,0,0,1,0,0
33191606,44.0,2,1,Misericórdia,38.7082677,-9.1518509,0,0,0,0,0,0,0,1,0,0,1,0,0
33191605,45.0,1,1,Santa Maria Maior,38.7143107,-9.1279034,0,0,0,0,0,0,0,1,0,0,1,0,0
33147053,90.0,2,2,Alcântara,38.7045127,-9.1802681,0,0,0,0,0,0,0,1,0,0,1,0,0
33083103,70.0,2,2,São Domingos de Benfica,38.7495483,-9.1686067,0,1,0,0,0,1,0,0,0,0,1,0,0
33147029,20.0,0,1,Estrela,38.7094376,-9.1595725,0,0,0,0,0,0,0,0,0,1,1,0,0
33147028,20.0,0,1,Estrela,38.7076941,-9.1596738,0,0,0,0,0,0,0,0,0,1,1,0,0
33146813,85.0,2,2,Misericórdia,38.7086261,-9.1489721,0,0,0,0,0,0,0,1,0,0,1,0,0
33051745,204.0,3,2,Misericórdia,38.7064948,-9.1408662,0,0,0,0,0,0,0,1,0,0,1,0,0
33051744,36.0,1,1,Arroios,38.7333687,-9.1415228,0,0,0,0,0,0,0,1,0,0,1,0,0
33039245,55.0,1,1,Penha de França,38.7294962,-9.1290195,0,0,0,0,0,0,0,1,0,0,1,0,0
33146794,45.0,1,1,Misericórdia,38.7119909,-9.1444771,0,0,0,0,0,0,0,1,0,0,1,0,0
33146793,50.0,1,1,Misericórdia,38.7120022,-9.1434809,0,0,0,0,0,0,0,1,0,0,1,0,0
33039239,32.0,0,1,Santa Maria Maior,38.7154001,-9.1333279,0,0,0,0,0,0,0,0,0,1,1,0,0
33146781,70.0,2,2,Estrela,38.7058549,-9.1653201,0,0,0,0,0,0,0,1,0,0,1,0,0
33051715,65.0,2,1,Benfica,38.7491229,-9.1994833,0,0,0,0,0,0,0,1,0,0,1,0,0
33046214,60.0,1,1,Santa Maria Maior,38.7143097,-9.126701,0,0,0,0,0,0,0,1,0,0,1,0,0
33033517,25.0,1,1,Arroios,38.7326348,-9.138899,0,0,0,0,0,0,0,1,0,0,1,0,0
33051695,60.0,1,1,Lumiar,38.759381,-9.1698704,0,0,0,0,0,0,0,1,0,0,1,0,0
33102031,60.0,1,1,Avenidas Novas,38.7492802,-9.1547491,0,1,0,0,0,0,0,1,0,0,1,0,0
32984301,60.0,1,1,São Vicente,38.7187188,-9.1230381,0,1,0,0,0,0,0,1,0,0,1,0,0
33051654,50.0,1,1,Misericórdia,38.7090999,-9.1490673,0,0,0,0,0,0,0,1,0,0,1,0,0
32852769,50.0,1,1,Santa Maria Maior,38.7128611,-9.1273035,0,0,0,0,0,0,0,1,0,0,1,0,0
32989414,69.0,2,1,Campo de Ourique,38.7135046,-9.172448,0,0,0,0,0,0,0,1,0,0,1,0,0
32983740,54.0,1,1,Santa Maria Maior,38.7096552,-9.1358523,0,1,0,0,0,0,0,1,0,0,1,0,0
32792507,135.0,3,2,Misericórdia,38.709026,-9.1473785,0,0,0,0,0,0,0,1,0,0,1,0,0
32762756,75.0,2,1,São Domingos de Benfica,38.7463509,-9.1811026,0,0,0,0,0,0,0,1,0,0,1,0,0
32762755,110.0,3,2,Lumiar,38.7807822,-9.1639648,0,0,0,0,0,0,0,1,0,0,1,0,0
32738066,130.0,3,1,Campo de Ourique,38.7164855,-9.1688976,0,0,0,0,0,0,0,1,0,0,1,0,0
32767886,25.0,0,1,Misericórdia,38.7170251,-9.1489557,0,0,0,0,0,0,0,0,0,1,1,0,0
32669125,60.0,1,1,Misericórdia,38.7090638,-9.1536835,0,1,0,0,0,0,0,1,0,0,1,0,0
32669124,65.0,2,1,Avenidas Novas,38.7429151,-9.1581583,0,0,0,0,0,0,0,1,0,0,1,0,0
32738057,35.0,0,1,Arroios,38.7323508,-9.1386269,0,0,0,0,0,0,0,0,0,1,1,0,0
32695622,85.0,3,1,Misericórdia,38.7101678,-9.1448538,0,0,0,0,0,0,0,1,0,0,1,0,0
33296200,17.0,0,1,Alvalade,38.755152,-9.1367458,0,0,0,0,0,0,0,0,0,1,1,0,0
32738049,30.0,1,1,Santa Maria Maior,38.7143908,-9.1348478,0,0,0,0,0,0,0,1,0,0,1,0,0
32695597,110.0,3,2,Belém,38.6962773,-9.2012094,0,0,0,0,0,0,0,1,0,0,1,0,0
33051640,100.0,2,1,Avenidas Novas,38.7320468,-9.1509988,0,0,0,0,0,0,0,1,0,0,1,0,0
32695468,75.0,2,1,Santo António,38.7169186,-9.1478278,0,0,0,0,0,0,0,1,0,0,1,0,0
32695467,60.0,1,1,Campo de Ourique,38.7223656,-9.1670309,0,0,0,0,0,0,0,1,0,0,1,0,0
33046208,40.0,1,1,Santa Maria Maior,38.7113566,-9.1270169,0,0,0,0,0,0,0,1,0,0,1,0,0
33146692,25.0,1,1,Alvalade,38.7528036,-9.1470783,0,0,0,0,0,0,0,1,0,0,1,0,0
32989410,35.0,0,1,Misericórdia,38.7123531,-9.1517514,0,0,0,0,0,0,0,0,0,1,1,0,0
32989399,35.0,0,1,Misericórdia,38.7091817,-9.1497206,0,0,0,0,0,0,0,0,0,1,1,0,0
33051628,100.0,3,1,Beato,38.7335381,-9.1056228,0,0,0,0,0,0,0,1,0,0,1,0,0
32989398,50.0,1,1,Santa Maria Maior,38.7084968,-9.1374764,0,0,0,0,0,0,0,1,0,0,1,0,0
33831863,115.0,3,2,Avenidas Novas,38.7379252,-9.1420174,0,1,0,0,0,0,0,1,0,0,1,0,0
32695472,80.0,3,1,Penha de França,38.7248663,-9.1191307,0,0,0,0,0,0,0,1,0,0,1,0,0
32990203,90.0,3,2,Penha de França,38.7228446,-9.1293643,0,0,0,0,0,0,0,1,0,0,1,0,0
32695368,80.0,2,1,Penha de França,38.7242147,-9.116453,0,0,0,0,0,0,0,1,0,0,1,0,0
32695433,90.0,2,1,Penha de França,38.7274387,-9.1176944,0,0,0,0,0,0,0,1,0,0,1,0,0
32695432,40.0,1,1,Santo António,38.7250166,-9.1434625,0,0,0,0,0,0,0,1,0,0,1,0,0
32983737,65.0,2,1,Alcântara,38.6997488,-9.1902496,0,0,0,0,0,0,0,1,0,0,1,0,0
32695409,50.0,1,1,Campo de Ourique,38.7213508,-9.1602908,0,0,0,0,0,0,0,1,0,0,1,0,0
33443902,45.0,0,1,Santo António,38.722642,-9.155438,0,0,0,0,0,0,0,0,0,1,1,0,0
32655916,70.0,2,1,Santa Maria Maior,38.7122938,-9.1429689,0,0,0,0,0,0,0,1,0,0,1,0,0
32695346,170.0,4,1,Parque das Nações,38.7796823,-9.0965858,0,1,0,0,0,0,0,1,0,0,1,0,0
32695350,80.0,2,2,Penha de França,38.7286543,-9.1201464,0,0,0,0,0,0,0,1,0,0,1,0,0
32695338,50.0,1,1,Avenidas Novas,38.7339556,-9.148893,0,1,0,0,0,0,0,1,0,0,1,0,0
32695329,70.0,2,1,Campolide,38.7286879,-9.1668231,0,0,0,0,0,0,0,1,0,0,1,0,0
32986786,75.0,2,1,Arroios,38.7312804,-9.1331239,0,0,0,0,0,0,0,1,0,0,1,0,0
32737964,60.0,1,1,Arroios,38.733638,-9.1413141,0,1,0,0,0,0,0,1,0,0,1,0,0
32737963,90.0,2,1,Campolide,38.7317336,-9.1651561,0,0,0,0,0,0,0,1,0,0,1,0,0
33657860,70.0,1,1,Avenidas Novas,38.7443148,-9.1536053,0,1,0,0,0,0,0,1,0,0,1,0,0
33036324,40.0,1,1,Campolide,38.7255909,-9.1656631,0,1,0,0,0,0,0,1,0,0,1,0,0
33036323,70.0,1,2,Benfica,38.7526985,-9.1989849,0,0,0,0,0,0,0,1,0,0,1,0,0
32762682,80.0,2,1,Penha de França,38.7263494,-9.1246449,0,1,0,0,0,0,0,1,0,0,1,0,0
33150436,40.0,0,1,Santa Maria Maior,38.7153177,-9.1324571,0,0,0,0,0,0,0,0,0,1,1,0,0
32669095,80.0,2,2,Campolide,38.7270039,-9.1644112,0,0,0,0,0,0,0,1,0,0,1,0,0
32695097,75.0,2,1,Campo de Ourique,38.7173021,-9.1714595,0,0,0,0,0,0,0,1,0,0,1,0,0
32669094,60.0,2,1,Penha de França,38.7237287,-9.1288476,0,0,0,0,0,0,0,1,0,0,1,0,0
32695074,75.0,2,1,Penha de França,38.7313559,-9.1317954,0,0,0,0,0,0,0,1,0,0,1,0,0
32694897,85.0,2,1,Santo António,38.7294056,-9.1463362,0,0,0,0,0,0,0,1,0,0,1,0,0
33051623,60.0,1,1,Carnide,38.7633361,-9.1782558,0,1,0,0,0,0,0,1,0,0,1,0,0
32695081,70.0,2,1,Campo de Ourique,38.7192216,-9.1720811,0,0,0,0,0,0,0,1,0,0,1,0,0
33275065,75.0,1,1,Estrela,38.7031787,-9.1642052,0,0,0,0,0,0,0,1,0,0,1,0,0
32694894,120.0,2,2,Santo António,38.7220907,-9.1555077,0,1,0,0,0,0,0,1,0,0,1,0,0
33053657,70.0,2,1,Arroios,38.7322679,-9.1336187,0,0,0,0,0,0,0,1,0,0,1,0,0
33051622,70.0,2,1,Estrela,38.708806,-9.1656155,0,0,0,0,0,0,0,1,0,0,1,0,0
32986785,70.0,1,1,Estrela,38.7125809,-9.1573296,0,0,0,0,0,0,0,1,0,0,1,0,0
32984291,80.0,2,1,Avenidas Novas,38.73805,-9.1430807,0,0,0,0,0,0,0,1,0,0,1,0,0
33053656,200.0,4,2,Campolide,38.7260496,-9.1567992,0,1,0,0,0,0,0,1,0,0,1,0,0
33046206,40.0,1,1,Misericórdia,38.7144616,-9.1517869,0,1,0,0,0,1,0,0,0,0,1,0,0
33146677,55.0,1,1,Santa Maria Maior,38.7127288,-9.1279389,0,0,0,0,0,0,0,1,0,0,1,0,0
33176288,75.0,2,1,Arroios,38.7205539,-9.1354001,0,0,0,0,0,0,0,1,0,0,1,0,0
32762681,90.0,2,2,Arroios,38.7160222,-9.1376165,0,0,0,0,0,0,0,1,0,0,1,0,0
32737939,80.0,2,1,Campolide,38.7282598,-9.1659424,0,0,0,0,0,0,0,1,0,0,1,0,0
33091371,55.0,2,1,São Vicente,38.7198721,-9.1355407,0,0,0,0,0,0,0,1,0,0,1,0,0
32737926,70.0,2,1,Penha de França,38.7217382,-9.1284942,0,1,0,0,0,0,0,1,0,0,1,0,0
32669088,55.0,2,1,Santa Maria Maior,38.7132263,-9.1433628,0,0,0,0,0,0,0,1,0,0,1,0,0
32737920,105.0,4,2,Campolide,38.7280669,-9.1648096,0,0,0,0,0,0,0,1,0,0,1,0,0
32669086,80.0,1,1,Avenidas Novas,38.7458429,-9.1544506,0,0,0,0,0,0,0,1,0,0,1,0,0
32737917,75.0,3,1,Campo de Ourique,38.7162149,-9.1554455,0,0,0,0,0,0,0,1,0,0,1,0,0
32669085,60.0,1,1,Campolide,38.7392005,-9.1635968,0,0,0,0,0,0,0,1,0,0,1,0,0
33051610,80.0,2,2,São Vicente,38.7194538,-9.1202467,0,0,0,0,0,0,0,1,0,0,1,0,0
33146667,45.0,1,1,Santa Maria Maior,38.7130224,-9.1434866,0,0,0,0,0,0,0,1,0,0,1,0,0
32695055,65.0,2,1,Penha de França,38.7348145,-9.1294939,0,0,0,0,0,0,0,1,0,0,1,0,0
32669083,60.0,1,1,Campolide,38.7369999,-9.1642685,0,0,0,0,0,0,0,1,0,0,1,0,0
32669082,70.0,2,1,São Domingos de Benfica,38.7438364,-9.1726538,0,0,0,0,0,0,0,1,0,0,1,0,0
33091369,95.0,3,2,Arroios,38.7266361,-9.1352346,0,1,0,0,0,0,0,1,0,0,1,0,0
32762676,80.0,2,1,Marvila,38.7571117,-9.1240225,0,1,0,0,0,0,0,1,0,0,1,0,0
32778835,50.0,1,1,Ajuda,38.7032645,-9.1996488,0,0,0,0,0,0,0,1,0,0,1,0,0
32762675,105.0,2,2,Alcântara,38.6989911,-9.1891113,0,0,0,0,0,0,0,1,0,0,1,0,0
32695050,70.0,2,1,Penha de França,38.7244861,-9.1282068,0,0,0,0,0,0,0,1,0,0,1,0,0
32695049,65.0,2,1,Penha de França,38.7270988,-9.1274892,0,0,0,0,0,0,0,1,0,0,1,0,0
32737908,55.0,2,1,Santo António,38.7200425,-9.1460116,0,0,0,0,0,0,0,1,0,0,1,0,0
33091368,60.0,2,2,Santa Maria Maior,38.7118621,-9.1413454,0,0,0,0,0,0,0,1,0,0,1,0,0
33146659,55.0,2,2,Misericórdia,38.7099915,-9.1436715,0,1,0,0,0,0,0,1,0,0,1,0,0
32778834,55.0,2,1,Santa Maria Maior,38.7151283,-9.1348332,0,0,0,0,0,0,0,1,0,0,1,0,0
33146657,65.0,2,2,São Vicente,38.7186703,-9.1354719,0,0,0,0,0,0,0,1,0,0,1,0,0
