propertyCode,price,logPrice,pricePerSquareMeter,logPricePerSquareMeter
33829652,2475.0,7.813995675002791,13.8268156424581,2.626609869162036
33596155,2150.0,7.673223121121708,12.647058823529411,2.5374246840714467
33896876,1950.0,7.575584651557793,14.444444444444445,2.670309873119363
31196503,700.0,6.551080335043404,28.0,3.332204510175204
33896540,3000.0,8.006367567650246,23.076923076923077,3.138833117194664
33896486,1250.0,7.1308988302963465,31.25,3.4420193761824107
33896468,3650.0,8.202482446576537,19.210526315789473,2.955458374416051
33896319,3300.0,8.101677747454572,34.73684210526316,3.547800855854031
33229363,1000.0,6.907755278982137,22.22222222222222,3.101092789211817
33896359,1600.0,7.3777589082278725,18.39080459770115,2.911850789573289
33896324,2000.0,7.600902459542082,22.988505747126435,3.1349943408874985
33896185,1850.0,7.52294091807237,14.8,2.6946271807700692
33896238,2700.0,7.90100705199242,15.254237288135593,2.724857319418591
33896208,1650.0,7.408530566894626,30.555555555555557,3.419546520330352
33896201,2500.0,7.824046010856292,24.03846153846154,3.1796551117149194
33896104,2000.0,7.600902459542082,22.471910112359552,3.1122660898099426
33896066,1080.0,6.984716320118266,27.0,3.295836866004329
33896048,1300.0,7.170119543449628,12.380952380952381,2.5161591932921046
33895903,1200.0,7.090076835776092,21.818181818181817,3.0827436505436205
33895832,1580.0,7.365180126021013,17.954545454545453,2.887843311542806
33895597,1860.0,7.528331766707247,28.615384615384617,3.35394449681161
31515929,1280.0,7.154615356913663,14.382022471910112,2.665978987181523
33895489,1400.0,7.24422751560335,21.53846153846154,3.069840245707713
33895428,1100.0,7.003065458786462,22.916666666666668,3.131864447878571
33895366,3200.0,8.070906088787819,17.77777777777778,2.8779492378976075
33895319,2500.0,7.824046010856292,15.822784810126583,2.7614509778293255
33895284,3550.0,8.174702882469461,13.39622641509434,2.5949730564832394
33895273,2000.0,7.600902459542082,8.810572687224669,2.1759524420606797
33895243,1580.0,7.365180126021013,17.954545454545453,2.887843311542806
33895106,2060.0,7.630461261783627,49.04761904761905,3.8927916435002587
33895103,2199.0,7.695757990554761,52.357142857142854,3.958088372271393
33895102,2290.0,7.736307096548285,48.723404255319146,3.8861594948382265
33895057,1050.0,6.956545443151569,35.0,3.5553480614894135
27801458,850.0,6.745236349484363,12.142857142857142,2.496741107435003
33894600,3950.0,8.281470857895167,11.755952380952381,2.4643596979319633
33894923,1000.0,6.907755278982137,25.0,3.2188758248682006
33894895,3550.0,8.174702882469461,17.75,2.8763855159214247
33894734,1100.0,7.003065458786462,18.333333333333332,2.908720896564361
33855158,1700.0,7.438383530044307,26.153846153846153,3.2639962601486703
33889503,1800.0,7.495541943884256,22.5,3.1135153092103742
33889469,2100.0,7.649692623711514,15.328467153284672,2.7297116978833893
33889419,1350.0,7.2078598714324755,22.88135593220339,3.130322427526756
33889359,2100.0,7.649692623711514,26.923076923076923,3.2929837970219227
33889267,1500.0,7.313220387090301,26.31578947368421,3.270169119255751
33889256,2600.0,7.8632667240095735,13.0,2.5649493574615367
33889171,2200.0,7.696212639346407,24.444444444444443,3.196402969016142
33889238,900.0,6.802394763324311,23.68421052631579,3.1648086035979253
33480344,3000.0,8.006367567650246,35.294117647058826,3.56371631115993
33889053,1200.0,7.090076835776092,16.0,2.772588722239781
32028741,1300.0,7.170119543449628,17.333333333333332,2.8526314299133175
33878795,850.0,6.745236349484363,21.25,3.056356895370426
33888927,890.0,6.7912214627261855,29.666666666666668,3.39002408106403
33888955,1300.0,7.170119543449628,32.5,3.481240089335692
33888919,2000.0,7.600902459542082,13.333333333333334,2.5902671654458267
